exitPagePath,exitRate,exits
/events/info-taster-session-events/?fbclid=IwAR1GVli05j3MH4RIxICNmy2JBUOAARt7uW8LEhwAVbPaYiDLTwovWh7XZeA,75,3
/blog/2018/09/08/,100,1
/blog/win-20-off-a-full-time-codeclan-course-with-our-black-friday-lottery-competition/,32.075471698113205,35
/blog/why-learn-coding/coding-guide-download/,36.1005331302361,19
/courses/agile-for-effective-teams/?mc_cid=acc2976657&mc_eid=1fed1463e7,100,1
/blog/tag/careers-advice/,100,1
/data-analysis-announcement/?fbclid=IwAR2POhun7tbAVnLAoAwzW8uwU58LqBS-0Z0aYwhw20cM6o8cJF7NNDIuLt4,100,1
/courses/short-courses/?fbclid=IwAR15BjZ42h5OMwRQPrMzkMJS3xCWuUBxbFfpPN11DqsV-x-hA8TthgJSKTI,100,1
/data-analysis-announcement/?fbclid=IwAR0QurUHgodZYXI_QY_nLO-Ta254tysqbjCZd-ROtnXbq5JAhW5r67olQ9c,100,1
/blog/win-20-off-a-full-time-codeclan-course-with-our-black-friday-lottery-competition/?mc_cid=07d0302f17&mc_eid=8b369d61cb,100,1
/laptop-competition-tcs/?fbclid=IwAR0WlIWqmKf-6CdqnxpLHhf8hZWkulxOl8Vnkz2_KObuc45FeYXqFBJmHxc,100,1
/events/info-taster-session-events/?fbclid=IwAR3jyLFPNtTZojl8Bm53A81-r0I4P4AcSUSBfGbl9ItP-QzoloF0MkgCFXU,100,1
/?fbclid=IwAR0Ds4inD7kBS7VcQqEMJ7NCnkvc4kKuLWnKj0Vdl-lwgmLi7Y-T8u8DAPE,100,1
/?fbclid=IwAR1m4uAe-qDTw562z1rzLOcvuGPuZvntz0q_0-YCw12B08fR-N7EQailAIU,100,1
/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/,66.66666666666666,315
/?fbclid=IwAR2Fgmznn8lVkF6QEMGk5dbEtqs98hSloqnv6pyZ742Z92HEJ1hT6hofIH0,100,1
/?fbclid=IwAR1HnHnntT_t_0jX9icat9bIdRwPNvkXPtUWN181UV1RqsmvFVSeh2XvYUw,100,1
/glasgow/?fbclid=IwAR1lKMw_wJdrWrvG8ckZMf77HGO_Ae030KdKFB-qFVcAP3ArPcdJMluOPhc,100,1
/blog/claires-coding-journey-from-hobby-to-career/,27.586206896551722,22
/events/info-taster-session-events/?fbclid=IwAR3kCy-VfID1ElkNFOck9NYBum1K4wxmzYoT8f_rTesgHf_4uZmPwcP2FUM,100,1
/data-analysis-announcement/?li_fat_id=1fee0e29-e5f9-4d92-afe5-72a506dd9c34,100,1
/about-us/join-us/?fbclid=IwAR1ZOYTO1VJguW8FCOVxmQjm35qo6YtAkKlB379BhdNZ2nj9ufTH7c691dA,100,1
/sw.js,10.416666666666668,1
/for-employers/,28.037383177570092,476
/data-analysis-announcement/?li_fat_id=1d8ba3cb-256c-42d3-9266-051047e8a1d3,100,1
/data-analysis-announcement/?fbclid=IwAR0VsmTz32eX_ybP3T-90gx7-xnC4bdm_MHLUSP2nm661Gc0-8L7SXIltlk,100,1
/data-analysis-announcement/?elementor-preview=16764&ver=1575271081,12.5,1
/?_hsenc=p2ANqtz-_RGw5V7u_Osbp794_OrcNIXyn4dB573F8I1-rfxof-3f0NrgJ9V4-9R6W18YOdlHLRtty1BFmR3-2NSigR6Iz1BsrhMg&_hsmi=2,100,1
/data-analysis-announcement/?fbclid=IwAR2EIQRLWjFEKQEUtYJaYXZ_FCX6l-NzNnEltsuy_iRWaP7vZ7iXKvvXVao,100,1
/courses/data-carpentry/?fbclid=IwAR3RME4bD-Om7IagObrV5DUOzIwXuZUegK4Q0K-YOnKmb_OPmoyWnzLVbUM,100,1
/courses/ux-advanced/?mc_cid=acc2976657&mc_eid=ee7153ebdb,100,1
/blog/melindas-memo-october-2019/?mc_cid=063021d9ba&mc_eid=fe8b2fd336,100,1
/blog/tag/employment/,100,1
/blog/scottish-government-hiring/,26.406926406926406,6
/tech-boom/zonal-case-study/,100,5
/for-employers/upskill-your-staff/?preview_id=56&preview_nonce=e4c0735812&preview=true,25,1
/data-analysis-announcement/?fbclid=IwAR3yE6OAAxoDbfZnCDsabv27v0RmQ4EaYcCAQ-8BCmv524NAZta9fkKLC-8,100,1
/blog/new-partner-programme-coming/,18.367346938775512,9
/events/info-taster-session-events/?fbclid=IwAR2VUZr_hJl69OkOr4DPMZ0z6rxr0HEfC6Jx472bXRE5CXGF_qfhjmikVG4,100,1
/courses/professional-software-development/johns-route-to-career-progression/,17.391304347826086,10
/data-analysis-announcement/?fbclid=IwAR0DuDJuo2vzU3vI6cj9DO4GedJi-hYj8Dc0rkuq5YEJ2CuWH1_C02hUtas,100,3
/courses/python-for-developers/?mc_cid=b3c8d65720&mc_eid=8e990c5a80,100,2
/blog/tag/code-dreams/,100,1
/blog/tag/ddg/,100,1
/blog/codeclan-celebrates-turning-four-after-graduation-milestone/?mc_cid=88ea03c9e2&mc_eid=7a6c8a95ee,50,1
/blog/tag/tesco-bank/,100,2
/laptop-competition-tcs/?fbclid=IwAR2fFkDPsvuY4NsaFkwpA1cczeOnyvl5ndZWvl_Jda0_WU4sVnqp_y_X_qY,100,1
/about-us/join-us/comms-officer/,36.41509433962264,18
/blog/expanding-comfort-zone-digital-womens-group/,75,3
/data-analysis-announcement/?li_fat_id=cfd8e838-d694-4820-86ec-43b87df6e75e,100,1
/blog/10-reasons-why-you-should-future-proof-your-career-by-studying-data-analysis-at-codeclan/?fbclid=IwAR0kLLV77YlSiY1XeXRg0DT5dFyl8HuUT0jozi-5VgXx2FuGeHUTGObqvBM,100,1
/blog/codeclan-glasgow-clockwise/,70.27027027027027,10
/data-analysis-announcement/?li_fat_id=be6a1362-8d24-4360-ba3a-93d35b1ab991,100,1
/courses/full-stack-web-development/?fbclid=IwAR1DzitJdvnOXqjHRPph4e8cbH5TU83760B5nv9xEwHmegHcXe448MwMVmA,100,1
/blog/tag/scottish-government/,100,1
/events/info-taster-session-events/?fbclid=IwAR3kCy-VfID1ElkNFOck9NYBum1K4wxmzYoT8f_rTesgHf_4uZmPwcP2FUM,100,1
/data-analysis-announcement/?fbclid=IwAR0QurUHgodZYXI_QY_nLO-Ta254tysqbjCZd-ROtnXbq5JAhW5r67olQ9c,100,1
/about-us/join-us/careers-service-assistant/,100,1
/data-analysis-announcement/?fbclid=IwAR1Swp5gEif31O_4DbOGsay1WlWbtvLqRcTRXgqsYf13JUCAQUAXh8dVU08,100,1
/courses/r-programming/,40,476
/blog/barriers-to-employment-get-digitall/,71.42857142857143,5
/blog/tag/parent/,100,1
/blog/tag/employers/,100,1
/courses/python-for-developers/?mc_cid=aab1876c7f&mc_eid=0041d1aff1,100,1
/courses/professional-software-development/?fbclid=IwAR14i70YV08O8W9aH42XVsk62tgHaIoGwwFDoJ3vdkevG8vrxLhXHHODPBc,100,1
/data-analysis-announcement/?fbclid=IwAR2EIQRLWjFEKQEUtYJaYXZ_FCX6l-NzNnEltsuy_iRWaP7vZ7iXKvvXVao,100,1
/blog/meet-the-team-niall-morris/,78.57142857142857,39
/courses/full-stack-web-development/?fbclid=IwAR0t-6JlUqDKYTuF2yiJFS6ZZqnr5v8hTvTaNXPalla-RHEFs6-EFRkJYLk,100,1
/about-us/become-an-instructor/?fbclid=IwAR0dSPmywOTHI_KSH0WiBPKR7csvS8ehr6keaJ7ty6wR1njynQmtYm1cDT4,50,1
/webinars/,100,3
/blog/tag/interviews/,100,1
/data-analysis-announcement/?li_fat_id=842434ff-71fb-4750-9216-7e2703f9428b,100,1
/blog/whats-on-at-codeclan-this-april/,100,3
/data-analysis-announcement/?li_fat_id=2010f68a-d973-4395-b92b-b939a14302d4,100,1
/blog/2018/11/08/,100,1
/?fbclid=IwAR2a75yJQasYhFFixQh-pEl2S0TBOydjxbDNqUw95R4okaiKrA0KeW6ZdSQ,100,5
/courses/ux-advanced/?mc_cid=acc2976657&mc_eid=ee7153ebdb,100,1
/blog/tag/aberdeen-careers-fair-pace/,25,3
/blog/page/25/,7.142857142857142,2
/courses/full-stack-web-development/?fbclid=IwAR1lj42jEDsiMc0EuEJZgDm5QZcwNmm1j14rsvn3vXk-qhQC0KqPZO0-v-A,100,1
/data-analysis-announcement/?fbclid=IwAR1a2iwhLUDwcWFzTw2YWIxl3swsozvEYVCTyXr3tejrUEeZUAkgWP409iQ,33.33333333333333,1
/pre-course-work/null,50,1
/the-codeclan-experience/the-alumni/?fbclid=IwAR2FPXxUcmer4mRz-IgHFoh19pIleGqyNkJg7zGSoD-nJAqGwqY4MccW2G0,100,1
/courses/understanding-programming/?mc_cid=bdf4fbbe4b&mc_eid=a690481fd6,100,1
/data-analysis-announcement/apply-for-data-analysis/?fbclid=IwAR2QDd-mD0Ix70ala-16tzzm4WlNHCxEUZUH56KPE0OTSqRcIyrUs5ueuss,100,1
/blog/tag/ddg/,100,1
/data-analysis-announcement/?fbclid=IwAR3rv1997j0Wty4RS_pykLk0LtxCQSYYMQ94gceL-WP4wlYc8-4KUu7Vk9c,100,1
/events/?fbclid=IwAR2mAaYpRSqzZ8fpRyJcL4Zmk-3uurZ_tlFxWPfiQlOZBkb1v4cMuJ-1fwE,33.33333333333333,1
/blog/peter-support-engineer-freeagent/,94.28571428571428,35
/courses/agile-for-effective-teams/?mc_cid=acc2976657&mc_eid=5278f6141e,50,1
/blog/tag/erp/,100,1
/?fbclid=IwAR1SIWxk1y8dlipvWRp0nnOkm5vOssyATDiRZCs2SHwIq3EIeF1uC0UsDhE,100,1
/data-analysis-announcement/?mc_cid=5d0201ce3f&mc_eid=fb020802dd,100,1
/courses/?fbclid=IwAR1RdWuW3QyGIFqERDCnJ2b-mzMikPaSGjFkqg2toSFila5E3RBNPLWEqew,100,1
/?fbclid=IwAR3ZT-mqKSn2TsC6teFwAxLQ6ItDd1_0rx9qxm36FbTux_GTA7XaBpFpnX0,100,1
/data-analysis-announcement/?fbclid=IwAR0DuDJuo2vzU3vI6cj9DO4GedJi-hYj8Dc0rkuq5YEJ2CuWH1_C02hUtas,100,3
/data-analysis-announcement/?li_fat_id=d2d34624-6e74-477a-a31e-e5aaa0e07a7d,100,1
/blog/getting-job-in-tech-tips/?fbclid=IwAR0_SwkKsbkFe1AblxBZjZxqSi6-sIiugb1PPk_tQVr9FaBmgw_644yM7os,100,1
/events/other-events/?fbclid=IwAR3Yg9SsQ2ja23_Dal2r2wSbhBMi--c-W-18390f2EV3EKL0NfEYy_XM6L8,100,1
/blog/meet-codeclans-first-highlands-partners/?mc_cid=063021d9ba&mc_eid=308cffa21b,100,1
/blog/most-asked-questions/,40.98360655737705,133
/courses/understanding-software-development/?preview_id=23967&preview_nonce=021725ba0a&preview=true,5,1
/pre-course-work-data-analysis/?fbclid=IwAR3PR1jP-HOy-OLdb6_u2Na_LEsY4luiVApqcT6dn49gAdyix7fzg6kmqpg,100,1
/black-friday-lottery/?fbclid=IwAR3nuHXW9ScKaWla4rDLUUQwafdUX6SwNnZ_HOVqXtZqkIiouFUeAukAi0w,100,1
/?fbclid=IwAR0juAGMgNoVbsCL90gxJtk5WIgiRCNBT-byJetNVIO_-v_iWlDB3PSeN4E,100,1
/courses/?mc_cid=bdf4fbbe4b&mc_eid=9ba60568ad,100,1
/blog/meet-the-team-niall-morris/?fbclid=IwAR1Hi3wxEifCHPyNrNpOnnYpWusLHiXM-Wth5RjKvuD9HFZdyHU7N3cYWuk,100,2
/courses/short-courses/?mc_cid=aab1876c7f&mc_eid=db5cc23d82,50,1
/data-analysis-announcement/?li_fat_id=239393c5-63a9-46a4-9e9c-c571597bc70d,100,1
/courses/professional-software-development/curriculum/,28.134328358208954,1046
/blog/codeclan-finalist-in-scottish-financial-technology-awards/,28.57142857142857,8
/courses/?mc_cid=bdf4fbbe4b&mc_eid=80ad2f1d10,100,1
/data-analysis-announcement/?fbclid=IwAR2xecmyKzx8j7Det-DvSSaKXHGCteVMJLwCo2Ax4dRqobsHKiVOYZwZWHE,100,1
/courses/full-stack-web-development/?fbclid=IwAR0yA6MBCdFdLY-a9JgHmkTRrvZLaDpiAzR4D3pMkehRLo74f1koJv9CSGI,100,1
/?fbclid=IwAR22THxZrLvxYJ4SttSh-Q_oT5TRH0k0W1_434di98k_xencidJKmJAj7to,100,1
/data-analysis-announcement/?li_fat_id=151d29e4-d983-4aaa-a064-aec68d5e17ab,100,1
/blog/tag/cohort/,25,2
/data-analysis-announcement/?fbclid=IwAR1ffKgF60pL9XnEQnpFvjw9Ziz4Cilczfep54bSI9hQBDI73aZhvwt1850,100,1
/events/info-taster-session-events/?fbclid=IwAR1z0YdHDskfrnSt6vYwF9Qlj8dBAf8RsL50_ek1ht_98tpuOSKe3AN3698,100,1
/data-analysis-announcement/?li_fat_id=2f97f851-15b9-412a-a3bd-622cb1b1838d,100,1
/blog/meet-matthew-developer-evangelist-wallet-services/,16.363636363636363,9
/courses/agile-for-effective-teams/?mc_cid=acc2976657&mc_eid=4faaa4aaff,100,1
/edinburgh/?fbclid=IwAR2q_HBH9ULWYzuq0rx-3WN7UWuhTu92wRcwyHaR3iYPTU2VKyB54snpGkY,100,1
/courses/?fbclid=IwAR1JbNSugqR0FYQLIDXzvyycc798qRl4KrHbezP4psjrET33ikQs3QAMJ_g,50,1
/events/inverness-events/?elementor-preview=19026&ver=1572901325,7.142857142857142,1
/?fbclid=IwAR2XxEWU4c6DJt1xrXX_tyitPtFk9B_SDqUFxf6L9vKZQ36MTySIJZoJsR0,100,1
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=b9cca17ee1,100,1
/?fbclid=IwAR0BhpWpGQD0uaYBRaRp6k5ZU4Y8KPmHL_r-cczv27snGWDHfPkAKsyK5lk,100,1
/blog/2019/02/27/,100,1
/data-analysis-announcement/?mc_cid=5d0201ce3f&mc_eid=db716c5eac,66.66666666666666,2
/blog/meet-the-team-niall-morris/?fbclid=IwAR3GNzLhlRhW8ddqW0LQk19NKqv2kcYTwByLiVlFhmhCXOTPx5YePnmVK8s,100,1
/?mc_cid=571d92cf43&mc_eid=660ff839c0,100,1
/blog/understanding-understanding/,66.66666666666666,4
/blog/tag/e33/,100,1
/?fbclid=IwAR1HnHnntT_t_0jX9icat9bIdRwPNvkXPtUWN181UV1RqsmvFVSeh2XvYUw,100,1
/data-analysis-announcement/?fbclid=IwAR3yE6OAAxoDbfZnCDsabv27v0RmQ4EaYcCAQ-8BCmv524NAZta9fkKLC-8,100,1
/data-analysis-announcement/?fbclid=IwAR15M7a6fe7t32ryfUK15MqLr2NdgDoleiCGEqhF8IUgxNayBgH1OI3VnMc,100,1
/courses/agile-for-effective-teams/?mc_cid=bdf4fbbe4b&mc_eid=118a208a99,100,1
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=e77e11561a,100,2
/data-analysis-announcement/?fbclid=IwAR3pfWIMOORa5QASJLpzP95JPw_PHUUc5QF-cdE1Z_tFcXlUhOQEjBEm6xc,100,1
/courses/python-for-developers/?mc_cid=b3c8d65720&mc_eid=3da6eccb9d,100,1
/blog/codeclan-launches-new-data-analysis-course/,66.34920634920634,19
/store/?fbclid=IwAR15mH5_eQ4ZkD2JM1mPamyzL6KDAb4YbjQ7wWGCmVp2UV-pqYb2i8CR5co,100,1
/courses/full-stack-web-development/?fbclid=IwAR1GPQIGpvhluVq3HM1VI5W2da4uLwLxz3oMLAoiZdepw9Boq4PcYIppbP8,100,1
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR12l7r3Akez78W6mOAGgekzQy0BgKjJ4jUSsCQammDK8LArxEqebruSj3M,100,1
/pre-course-work/?fbclid=IwAR29e1SZoYCHIzF3xkfbpAGqEngpyJ6sMBTdsmROizPVncAsV39P-rFr6lY,73.77049180327869,11
/data-analysis-announcement/?fbclid=IwAR38Kuo45GCYLE2g5vcNAnAorMbTLUD1FK7uibsSOFC3lRMmsCt_vllat4k,100,1
/courses/data-analysis/?fbclid=IwAR0q9apKTwxc1by57u4UwsJDh80GY6Vx_FUUKDnnXwWaqiXNc9tflIezesw,100,1
/ncw-2018/,100,3
/data-analysis-announcement/?li_fat_id=28d311a1-018e-4b2e-aeaa-9b1976f651b4,100,1
/for-employers/employer-case-studies/,20,36
/?fbclid=IwAR0HlIxAuJLUXlUuVnngrcmpDyP_HL0tetZ3m2HX1u3oNzyBsdAF0SecmoY,100,1
/courses/full-stack-web-development/?mc_cid=5d0201ce3f&mc_eid=6c73d4f05e,100,1
/data-analysis-announcement/?fbclid=IwAR2ZmDvWVPaNxE3HN3W9UoMjl7o0QX68wYPsmXQyTNoSReqTKEac7xakoiU,100,1
/blog/tag/skills/,100,1
/wp-content/uploads/elementor/forms/5d8229740f022.docx,100,1
/courses/professional-software-development/?fbclid=IwAR3jWKEbTNyhSFiJwxoTatTdlA_fTMi6FfecjKtaHGMiRYWsmHqmgkYhrXk,100,1
/blog/tag/learning-to-code/,100,1
/courses/full-stack-web-development/?mc_cid=5d0201ce3f&mc_eid=f053a8cbc8,100,1
/blog/meet-the-team-niall-morris/?fbclid=IwAR32rvcH4VReOqEyhtdzM5JyZgFJ1ODJlnLRmuGiBagsqzb4FzLlt3gJsyE,100,1
/blog/tag/python/,100,4
/data-analysis-announcement/?mc_cid=5d0201ce3f&mc_eid=f330aaf315,100,1
/courses/python-for-developers/?fbclid=IwAR2_0-rlFBFYPwAaDyz2yAORd1wE4DALDZg-hLx1-Os2WgzsNoW5ZujZqtg,100,1
/black-friday-lottery/?mc_cid=5441c8a4f7&mc_eid=032b5edf0d,100,1
/blog/page/9/,100,1
/data-analysis-announcement/?li_fat_id=36bf4e41-8e60-4b21-97b7-e6151d93bd25,100,1
/blog/current-skills-perfect-coding/,24.742268041237114,12
/events/info-taster-session-events/?fbclid=IwAR1h6L-VxN90riGwZRDlw7IQ_AIodqnPDE2aQskr0z2KIPpTE_OmbdtkaJg,100,1
/data-analysis-announcement/?li_fat_id=97b3428c-6ccb-4733-a055-4799ad517157,100,1
/black-friday-lottery/?fbclid=IwAR1jNz_uobb1rL5cvbUXFovN04lii7Mu39mHmlBu3GU9cMUngtojYMFCXus,20,1
/blog/meet-codeclans-first-highlands-partners/?fbclid=IwAR2IPE-NULPXZavc9uWtzVsfdlW3br5KCHE7OMWzz5CVUyJGPromoBVVeaA,100,1
/courses/professional-software-development/apply/?elementor-preview=32&ver=1569335980,50,1
/data-analysis-announcement/?li_fat_id=cfd8e838-d694-4820-86ec-43b87df6e75e,100,1
/events/info-taster-session-events/?fbclid=IwAR2wPP6Dvjk31lhjQ5xU1Z6no64ei4r77lf1YyuqFix1FxoxSswWIGakleU,100,1
/black-friday-lottery/?fbclid=IwAR3e32-HCg5_hy5JL3edx0EYUvDsGQzmMrkxFuuch8c_mvpVCuJ9RIdB3dI,100,1
/blog/tag/transferable-skills/,100,1
/courses/agile-for-effective-teams/?fbclid=IwAR3Ra4PrMsSWLgCsNQw7JGCqocI2BA5hrd2ATiniZ1Tby_WFMmLe776V3e0,100,1
/digital-careers/software-developer/?fbclid=IwAR3WR6tCiac3-ICzrbAoouYkQXudsLGWMurWYlUEKeHKC2y_dCjHYWp0vfU,100,1
/events/?fbclid=IwAR2mAaYpRSqzZ8fpRyJcL4Zmk-3uurZ_tlFxWPfiQlOZBkb1v4cMuJ-1fwE,33.33333333333333,1
/?fbclid=IwAR2Fgmznn8lVkF6QEMGk5dbEtqs98hSloqnv6pyZ742Z92HEJ1hT6hofIH0,100,1
/events/other-events/?fbclid=IwAR3nXaUh0xv9r2opwOZGyby9diF1IFiCDlFCGSaG6sg5ppXuthTybYvrYlo,100,1
/courses/?fbclid=IwAR0IyW5QWyVl5-4kL_T06XItZ5q6Iw0EjhiCIXGEfaFD_0BHnPemsCvfVdk,100,1
/blog/an-app-to-put-charity-shops-on-the-map/,21.865443425076453,13
/?_hsenc=p2ANqtz-_vapa0pKxPM7OxWEQEQ-2EVl0Lsg4y2npT0A8B6HrPX8G13J0Lz8BH9F676GKwf5ND4W13JeP7ta5V3f1joF0C0qNyWQ&_hsmi=78842430,100,1
/blog/built-munro-bagger-site/,90,49
/data-analysis-announcement/?fbclid=IwAR13MDWRL3YKUY2fq1X_55wd7Qv4Kp7vNaNeJXGGZAh-3Hg8CHcVTR9fOQA,100,1
/data-analysis-announcement/?fbclid=IwAR2U74uT2vskbIHrIdEyJmPElvuYSkYYMVjCEC_9eBCtVETd1JZ72n8vAjY,100,1
/data-analysis-announcement/?fbclid=IwAR1JVs4EzepGgTLjKtun_MwxUwMlOPs6D6SWRvWfSRK2IPpU4ON4_2PbQZY,100,1
/blog/meet-the-team-aileen-mcdonald/?fbclid=IwAR0hHm6jGYOWVoj1lX6L-7BeE6cS1yG-Rf8kFNzgLIfOYu79exghYj4i6Yc,100,1
/blog/tag/why-i-joined-codeclan/,100,1
/data-analysis-announcement/?li_fat_id=1d8ba3cb-256c-42d3-9266-051047e8a1d3,100,1
/tech-boom/,100,5
/blog/understanding-understanding/,66.66666666666666,4
/?fbclid=IwAR22THxZrLvxYJ4SttSh-Q_oT5TRH0k0W1_434di98k_xencidJKmJAj7to,100,1
/courses/python-for-developers/?mc_cid=b3c8d65720&mc_eid=6341f8659d,100,1
/store/?fbclid=IwAR0-T80jcWdiN2puFEwfLGavBxE2m29tnJKNc7bLWhNDRVi3ksT62-JrN8s,100,1
/data-analysis-announcement/?li_fat_id=4613ff30-10e2-4a46-81cc-bf47231bdc89,100,1
/data-analysis-announcement/?fbclid=IwAR21SGmiAbK6HHfxCrRG9NmlFFG2NzNCcXSGT7JFh0ibfa0aoWoLA6acj5k,100,1
/data-analysis-announcement/?fbclid=IwAR3FDSqGtA-8lsTilp1oC8u1hrOGvcCii9nEgmSb0KkiTHzJTcLm4c07ISM,100,1
/data-analysis-announcement/?fbclid=IwAR1JSje-BjYYuiCe5PKA611tJYN4C1_i5gUBbcfKG8YA8Q7Gf3xZF42qq9c,33.33333333333333,1
/the-codeclan-experience/the-curriculum/,100,1
/?fbclid=IwAR07pxQzLbknCf6spN8noHeAPS1b9rD5z2rTbZb5Rd_-bHJOWgQ3OVlptxU,100,1
/data-analysis-announcement/?fbclid=IwAR05hQVeCNwhCSBEqroqkOQocYnp1jVMfLTNr_n6aIvU5FsYUn28x9-TcTs,100,1
/courses/full-stack-web-development/?fbclid=IwAR0qvJDK8C3uGisldE64yjTUFYxlnTm9KBY8Rt9Wsox4Z8Ulr0e7rBp-Qd8,100,1
/blog/employers-catriona-dick-zonal/,64.28571428571429,11
/blog/codeclan-data-analysis-course-diary-001/?fbclid=IwAR11VtGbQfY6jkwQ-fxy7QT6_U0YUjaZ6eIBy-en-qFNFhTtPKKH2fFqzro,100,1
/data-analysis-announcement/?li_fat_id=63d2031d-dc76-4b3e-b58f-d8f51c5cff87,100,1
/blog/tag/students/,100,1
/data-analysis-announcement/?fbclid=IwAR2QSrYDB4PUR3chMQ91cxT9df1aVLFWULYwKIvi0nEkHNJCX5NyseN5nPg,100,1
/blog/category/industry/,50,2
/data-analysis-announcement/?fbclid=IwAR1zZ5wrUPT7VXgvNm_snJO9qLQ6q3y26ob1YswjcSxVMDBOpmI9iwpq6E0,100,1
/courses/agile-for-effective-teams/?fbclid=IwAR2D8Tf3Chqp4bEA7NSVmSsCnYlyo19XtIyawA1rjEqdVYWRblqtM4Hu2GY,100,1
/blog/2019/08/07/,100,1
/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/,26.582278481012654,14
/blog/meet-the-team-niall-morris/?fbclid=IwAR3GafXsMlMpAzLxRVDdXSZpeQ5LIR4-nPPOaDWCJg_1sfRSZulcPbyV2co,100,1
/courses/understanding-programming/?mc_cid=bdf4fbbe4b&mc_eid=a690481fd6,100,1
/data-analysis-announcement/?fbclid=IwAR0DuDJuo2vzU3vI6cj9DO4GedJi-hYj8Dc0rkuq5YEJ2CuWH1_C02hUtas,100,3
/blog/tag/nominee/,100,1
/learn/learn-html,33.33333333333333,1
/data-analysis-announcement/?fbclid=IwAR2bAP0MbttML-62_0ysd3KN-wPib4NiG8tODMCqtEMadQb4H2vZiAYlZY4,100,1
/blog/tag/career-changer/,7.142857142857142,1
/?fbclid=IwAR2iMeifD6ZGA_ArIF3uxtxJESgA3940pSmdKDDOg-DiQhfmSmA-kP39lNI,100,1
/data-analysis-announcement/?fbclid=IwAR0_CgQl-SV9MBEZ5_tMRzDzXya9ogpVL4gFo4LPDzGJC257EdLN0lYF1Ho,100,1
/?fbclid=IwAR0XvJOjvohLwACrX5E4Zv6b7lSzd_rE6OkDhHkXy_HiubhP3cdOMkYgeXk,100,1
/?fbclid=IwAR02HYGi6Ji5bAtmKWjXCJupVGFyiOZa5fm1bJzIvtSTo1q5f77Z0piS3MQ,100,1
/data-analysis-announcement/?fbclid=IwAR1DFNWbhOdxIWbTsBQwX2mxeovJGl4yjOZR3kw6LGS7EPEygzJRjzW18Po,100,1
/data-analysis-announcement/?mc_cid=5d0201ce3f&mc_eid=5dd81c6bb3,100,1
/courses/python-for-developers/?mc_cid=b3c8d65720&mc_eid=5ce8420560,100,2
/laptop-competition-tcs/?fbclid=IwAR0aSXobVabxzHntjYf5U2t3fVO-qgtGaPOgjeV7ZAmFrUmrOm71XroUgeE,100,1
/data-analysis-announcement/?fbclid=IwAR2cTIuuAZgbppTR9WGCyfzvst77T0BC8MuX4rot5hszpLd7lN1CX7NUQ8g,100,1
/admissions-track-data/χσ,16.666666666666664,1
/blog/tag/university-of-the-highlands-and-islands/,100,1
/courses/agile-for-effective-teams/?mc_cid=bdf4fbbe4b&mc_eid=ceb73a62b3,100,1
/data-analysis-announcement/?fbclid=IwAR38Kuo45GCYLE2g5vcNAnAorMbTLUD1FK7uibsSOFC3lRMmsCt_vllat4k,100,1
/courses/professional-software-development/student-case-studies/case-study-charlotte/,100,1
/courses/programming-with-r/,56.25,373
/courses/understanding-software-development/?mc_cid=915f07a8f4&mc_eid=b0edaa8b3d,100,1
/blog/career-change-into-digital/,50,27
/events/info-taster-session-events/?fbclid=IwAR1pA7F7tlGHzoxPnnC9SBq-56nTRH9Cbpbh2P2FV9ife0iYXOs6O33Vh08,100,1
/?fbclid=IwAR3WtgFWKV7dYd_Q-jNzULYA9zg4f--_qIuZYicKQSdzkGDSAuTd3aaJuNc,100,1
/?fbclid=IwAR2Fgmznn8lVkF6QEMGk5dbEtqs98hSloqnv6pyZ742Z92HEJ1hT6hofIH0,100,1
/data-analysis-announcement/?li_fat_id=6202eb29-71ff-4943-bf63-f661c2bdb3f1,100,1
/courses/agile-for-effective-teams/?mc_cid=bdf4fbbe4b&mc_eid=ed70fefcb3,100,1
/courses/professional-software-development/johns-route-to-career-progression/,17.573221757322173,10
/data-analysis-announcement/?li_fat_id=776c24c8-95ce-449c-80e6-7be45af2500e,100,1
/data-analysis-announcement/?li_fat_id=aefddae4-13cb-4b09-a746-62c1699d4e0f,100,1
/blog/category/industry/,50,2
/courses/full-stack-web-development/?fbclid=IwAR22vXu30ZzDq3ZdqwtFxqHaHGA2Y_k2U9Br_4Q4YTVS_VkeeKO4kpVIpwU,100,1
/data-analysis-announcement/?fbclid=IwAR1SJSMTd_NkQ5nAp51HdURXtFRItes4Yia6wUtRN5_Yz29DveayZR10D8Q,100,3
/codeclan-store/ultra-thick-navy-blue-hoodie/,100,1
/data-analysis-announcement/?li_fat_id=d2d34624-6e74-477a-a31e-e5aaa0e07a7d,100,1
/courses/full-stack-web-development/?fbclid=IwAR3msvamS8n_-8q3oPIyHYXq2XuWo1kCtmko51cVGzUVBTng6cat4SD49zs,100,1
/courses/?fbclid=IwAR0JbNcnHV_09tDmCz95pQCOwPincxeAsfSAa8JG3GUrCOfAL6QDLFT45NQ,100,1
/edinburgh/,33.72868791697554,474
/?s=Title+code,50,1
